,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
13455,13455,22.0,4.9,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15,6.120938502873104
13456,13456,34.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,24,13.830756172664907
13457,13457,31.0,3.8,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,38,13.786669693691394
13458,13458,31.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,9.121044921312752
13459,13459,24.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,7.562501497703876
13460,13460,28.0,5.0,Stormy,High,1,Meal,scooter,0.0,No,Urban,11,6.105332732475962
13461,13461,27.0,4.6,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,16.722380390785805
13462,13462,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,16.60124014646315
13463,13463,23.0,3.5,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,32,10.88143182290501
13464,13464,26.0,4.6,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,29,6.209976450653834
13465,13465,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,27,6.128627670435278
13466,13466,35.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,9.31574536122232
13467,13467,34.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,6.210137965573566
13468,13468,20.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,13.612594236983208
13469,13469,24.0,4.8,Windy,Low,1,Buffet,scooter,,No,Metropolitian,11,14.021819246645988
13470,13470,32.0,4.1,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,34,17.07480611178322
13471,13471,33.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,9.326113870466685
13472,13472,31.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,27,1.536718753017997
13473,13473,38.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,7.790125828510814
13474,13474,35.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,31,9.220209377935152
13475,13475,24.0,4.3,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,31,11.93621530526937
13476,13476,23.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,11,9.177805334978958
13477,13477,36.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,34,4.674318853632826
13478,13478,34.0,4.6,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,19.97515257949741
13479,13479,24.0,4.5,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,1.514745314488058
13480,13480,30.0,4.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,28,19.39514983698581
13481,13481,28.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,10.58781590325641
13482,13482,30.0,4.8,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,35,12.07238519435591
13483,13483,30.0,4.6,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,10.569590811410256
13484,13484,26.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,16.647306920104953
13485,13485,34.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,45,9.348072739298184
13486,13486,22.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,16.720764045351686
13487,13487,39.0,4.2,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,42,12.293541924695203
13488,13488,21.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,9.36385112580945
13489,13489,21.0,4.4,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,11.007734763545226
13490,13490,38.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,7.661373718989566
13491,13491,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,3.104435397903984
13492,13492,31.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,14.152800689506924
13493,13493,25.0,4.5,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,6.29013467758336
13494,13494,32.0,4.8,Fog,Jam,2,Drinks,electric_scooter,2.0,Yes,Metropolitian,47,10.642283429414247
13495,13495,22.0,4.9,Sunny,Low,2,Meal,scooter,0.0,No,,17,8.938177476328208
13496,13496,31.0,4.7,Sunny,Jam,2,Snack,motorcycle,1.0,No,Urban,23,12.463941143973036
13497,13497,33.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,3.063638580481452
13498,13498,34.0,4.6,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,1.5134909722676628
13499,13499,33.0,4.8,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,10,3.109024398008572
13500,13500,39.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,19,9.177683834377584
13501,13501,30.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,3.0589506429001907
13502,13502,20.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,18,4.658255523836756
13503,13503,26.0,4.9,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,11,4.717601091654031
13504,13504,29.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,13.681601719307125
13505,13505,32.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,19.627098345614566
13506,13506,23.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,13.631339548355871
13507,13507,38.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,26,1.5525609804323828
13508,13508,28.0,4.7,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,25,11.917128699791114
13509,13509,,,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,10,5.86061077811342
13510,13510,26.0,4.7,Cloudy,Jam,1,Buffet,motorcycle,,No,Urban,22,4.561269431618071
13511,13511,38.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,19.894269594419743
13512,13512,28.0,5.0,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,21,2.979527471131841
13513,13513,26.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,3.1162037151058195
13514,13514,37.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,47,12.29412453019512
13515,13515,36.0,4.2,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,37,16.63674459181201
13516,13516,23.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.610613704660406
13517,13517,22.0,3.1,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,34,11.916757258852886
13518,13518,36.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,7.790525266897748
13519,13519,29.0,4.5,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,21,9.07457355369442
13520,13520,27.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,4.5609750232747945
13521,13521,22.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,13.973037056728526
13522,13522,37.0,4.2,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Urban,36,7.5467812205384925
13523,13523,26.0,4.9,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,9.157669973397068
13524,13524,30.0,4.8,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,26,5.9689019179683225
13525,13525,23.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,,22,4.610339345133133
13526,13526,34.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,51,13.40709269305718
13527,13527,36.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,18,4.469620875318019
13528,13528,27.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,4.663344842697739
13529,13529,37.0,4.5,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,8.952548604157958
13530,13530,27.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,No,Urban,16,7.763180728046279
13531,13531,20.0,4.7,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,19,3.0597099620857606
13532,13532,30.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,1.5581244295227354
13533,13533,32.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,40,19.659851482294183
13534,13534,26.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,16.63495545419086
13535,13535,38.0,4.1,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,42,12.100157237944073
13536,13536,38.0,4.5,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,39,19.68830862051208
13537,13537,35.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,3.073453760708029
13538,13538,29.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,16,3.1450674354101187
13539,13539,21.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.596534541853528
13540,13540,34.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,11.92347254052135
13541,13541,37.0,4.8,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,12.46396242676217
13542,13542,23.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,15,20.442929762531403
13543,13543,34.0,5.0,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,7.862668167467362
13544,13544,,,,,3,Meal,electric_scooter,0.0,No,Urban,28,16421.727718703474
13545,13545,34.0,4.9,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.658001278870051
13546,13546,23.0,4.9,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,37,19.76105000354109
13547,13547,27.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,7.567371172914976
13548,13548,38.0,3.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,37,17.297865752893937
13549,13549,38.0,4.6,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.147106622655738
13550,13550,39.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,52,12.419632405299172
13551,13551,23.0,4.5,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,29,1.5367312302998484
13552,13552,22.0,4.9,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,4.4768708227665455
13553,13553,36.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,3.0642100288685765
13554,13554,33.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,12,7.601876617170148
13555,13555,39.0,4.8,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,3.1450674354101187
13556,13556,28.0,5.0,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,6.128804224188438
13557,13557,24.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,16.635223376912617
13558,13558,26.0,4.8,Fog,High,1,Drinks,scooter,1.0,No,Urban,22,3.02952463495192
13559,13559,29.0,5.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,21,6.128846407007932
13560,13560,25.0,4.0,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,6.116971669631634
13561,13561,37.0,4.7,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,13.830282748054511
13562,13562,21.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,0.0,No,Urban,12,4.579035880100682
13563,13563,32.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,9.220373066701908
13564,13564,26.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,15,19.975741216260506
13565,13565,39.0,4.6,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,25,6.29013467758336
13566,13566,38.0,4.5,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,10.587929946635423
13567,13567,27.0,4.6,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,14,4.527973053858494
13568,13568,34.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,23,4.717601091654031
13569,13569,29.0,4.9,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,4.674333016038082
13570,13570,37.0,4.9,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,39,4.657159717712414
13571,13571,29.0,4.8,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,12.080074675279135
13572,13572,37.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,6.209141643162485
13573,13573,21.0,5.0,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,15,1.5323596418308467
13574,13574,21.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,9.31574510599364
13575,13575,37.0,3.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,19.362740471254348
13576,13576,30.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,20,13.788747286135337
13577,13577,23.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,43,10.58659526786804
13578,13578,34.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,16,1.5134482377249567
13579,13579,39.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,9.326602960909533
13580,13580,22.0,4.5,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.064510472243238
13581,13581,32.0,4.5,Stormy,Jam,1,Drinks,scooter,2.0,No,Urban,41,12.419724873014482
13582,13582,34.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,9.220368460286974
13583,13583,,,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,18,7.573435920075197
13584,13584,21.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,17.137414711860412
13585,13585,30.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,19.659373527445805
13586,13586,37.0,3.3,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,34,10.906324614875803
13587,13587,36.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,18,1.558084196787786
13588,13588,33.0,4.9,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,26,3.1450674354101187
13589,13589,25.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,11,6.119039466421071
13590,13590,28.0,4.8,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,12.58026782216666
13591,13591,34.0,4.4,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,4.528570753833522
13592,13592,28.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,28,6.050486021591556
13593,13593,,,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,11.919595217625693
13594,13594,23.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,10.683765174909038
13595,13595,34.0,4.5,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,1.5580838613499712
13596,13596,24.0,4.9,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,38,13.969878141863576
13597,13597,28.0,4.5,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,19,9.122100805284978
13598,13598,32.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,37,6.232472211068167
13599,13599,37.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51,10.723264171972628
13600,13600,24.0,4.5,Fog,Jam,0,Snack,motorcycle,3.0,Yes,Metropolitian,49,12.464390099410322
13601,13601,39.0,4.3,Cloudy,Low,1,Drinks,scooter,1.0,Yes,Metropolitian,39,12.07404749780293
13602,13602,26.0,4.8,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,19,13.406473968915291
13603,13603,39.0,4.6,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,26,1.5581244295227354
13604,13604,32.0,4.8,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,20.442929762531403
13605,13605,38.0,5.0,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,13.788852090000775
13606,13606,33.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,12.435540495229263
13607,13607,33.0,4.0,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,6.039424422875951
13608,13608,33.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,7.862668167467362
13609,13609,27.0,5.0,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,35,20.070790105767703
13610,13610,24.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20.207797933361025
13611,13611,30.0,4.8,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,7.772096240774094
13612,13612,31.0,4.4,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,7.6486901014184445
13613,13613,33.0,4.9,Fog,Jam,1,Meal,motorcycle,2.0,No,Urban,49,11.9169901803326
13614,13614,33.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,1.5204319453616324
13615,13615,32.0,4.7,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,34,6.217860689094804
13616,13616,27.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,13,7.631520637793828
13617,13617,32.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,9.05552527613744
13618,13618,21.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,16.825674553475086
13619,13619,38.0,4.9,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,1.5322347878366982
13620,13620,25.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,4.469312021375595
13621,13621,35.0,4.6,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,6.050103074300551
13622,13622,,,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,43,10.427235657707744
13623,13623,23.0,4.8,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,18,10.817079414101546
13624,13624,22.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,7.6010279314592974
13625,13625,30.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,4.527973053858494
13626,13626,22.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,13.973207156462342
13627,13627,26.0,4.5,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,16,20.442929762531403
13628,13628,35.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,6.210416158327092
13629,13629,22.0,4.8,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,7.6480806286636
13630,13630,21.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,6.210168035725668
13631,13631,25.0,4.3,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,36,12.254988310846937
13632,13632,38.0,4.9,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,19.882650147372537
13633,13633,24.0,5.0,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,41,10.757108800062763
13634,13634,36.0,4.7,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,31,1.5293087710297812
13635,13635,34.0,4.8,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,22,12.236790662758736
13636,13636,27.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,7.803338533876706
13637,13637,29.0,4.5,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,6.058919182241457
13638,13638,20.0,4.8,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,9.157664297287106
13639,13639,32.0,4.4,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,41,16.38446703584503
13640,13640,31.0,3.4,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,33,10.807103208439578
13641,13641,30.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,3.064510472243238
13642,13642,25.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,9.054602227855089
13643,13643,32.0,4.4,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,46,6.210169290052349
13644,13644,37.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,4.596336792048561
13645,13645,28.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,15,2.9802493856658896
13646,13646,34.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,41,17.297865752893937
13647,13647,33.0,4.5,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,24,11.983203974708076
13648,13648,36.0,4.6,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,35,3.0188831184386995
13649,13649,,,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,15,12.074281945544971
13650,13650,26.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,10,4.49416605424661
13651,13651,22.0,4.8,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,19,3.0295222223507365
13652,13652,32.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,1.5581369795052924
13653,13653,34.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,2.9302578014969822
13654,13654,20.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,21,10.867352908493617
13655,13655,20.0,4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,23,6.058844117413616
13656,13656,34.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,28,9.074647672522762
13657,13657,31.0,4.0,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,34,9.055364789631511
13658,13658,39.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,21,9.075228438332037
13659,13659,20.0,5.0,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,16,16.608175423249353
13660,13660,38.0,4.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,20.851578809538687
13661,13661,21.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,21,7.77183430246165
13662,13662,24.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,7.683355299985663
13663,13663,25.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,16.660108123674217
13664,13664,36.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,45,11.719809739842326
13665,13665,26.0,4.8,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,22,5.874515354490812
13666,13666,21.0,4.6,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,21,7.564859910471562
13667,13667,27.0,4.7,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,7.549912894122171
13668,13668,33.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,9.435201537103644
13669,13669,27.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,10.906065218465612
13670,13670,,,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,16,7.573406195279292
13671,13671,,,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,14,2894.4929965592582
13672,13672,35.0,4.2,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,35,13.98953296776353
13673,13673,31.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,11.007734763545226
13674,13674,23.0,4.8,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,17,17.297865752893937
13675,13675,21.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,9.193520993626471
13676,13676,,,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,4.682004086325133
13677,13677,36.0,4.8,Cloudy,High,2,Drinks,scooter,0.0,No,Urban,26,1.5525801566280677
13678,13678,30.0,4.5,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,30,6.209250269706474
13679,13679,36.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,13.612154686751882
13680,13680,21.0,5.0,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,11.919755989130772
13681,13681,20.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,7.862668167467362
13682,13682,32.0,5.0,Stormy,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,9.32635938541658
13683,13683,20.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,13.39289424336121
13684,13684,37.0,4.4,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,39,19.627167871572823
13685,13685,37.0,4.7,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28,12.074224380210875
13686,13686,29.0,4.1,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,28,4.544232356546281
13687,13687,23.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,11,6.210607623138685
13688,13688,21.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,12.257490517510409
13689,13689,24.0,4.9,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,4.469154958883616
13690,13690,24.0,4.6,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,2.9795998363477345
13691,13691,33.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,10.595309036558902
13692,13692,28.0,4.9,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,12.161642370162127
13693,13693,38.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,16.722118691784704
13694,13694,30.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.663439017256739
13695,13695,34.0,4.2,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,16.597659420316152
13696,13696,33.0,3.6,Stormy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,36,19.04318217718189
13697,13697,35.0,4.6,Stormy,High,0,Buffet,motorcycle,2.0,No,Urban,39,3.025144329872252
13698,13698,25.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,17.166659641229856
